                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                0.84265,                0.49779,                0.93239,                0.97057,                 0.9595,                0.98511,                0.74643,                0.94979,                0.50678,                0.96319,             0.00054931,             0.00054931,             0.00054931
                     71,                 0.8397,                0.49695,                0.92967,                0.96477,                0.96315,                 0.9853,                0.74923,                0.94115,                0.50331,                0.96103,             0.00054929,             0.00054929,             0.00054929
                     72,                0.83874,                0.49654,                0.93045,                0.96873,                0.95928,                0.98512,                0.74775,                0.94282,                0.50605,                0.96172,             0.00054927,             0.00054927,             0.00054927
                     73,                0.83991,                0.49632,                0.93223,                0.96937,                0.95783,                 0.9847,                0.75066,                0.93363,                 0.5021,                0.95674,             0.00054925,             0.00054925,             0.00054925
                     74,                0.84028,                0.49638,                0.92826,                0.96685,                0.96025,                0.98478,                0.75001,                0.93851,                0.50375,                0.95667,             0.00054923,             0.00054923,             0.00054923
                     75,                0.83783,                0.49479,                0.92999,                0.97005,                0.95938,                 0.9853,                0.75214,                0.93866,                0.50118,                0.95571,              0.0005492,              0.0005492,              0.0005492
                     76,                0.83793,                 0.4947,                 0.9298,                0.96698,                0.96301,                0.98517,                   0.75,                0.94206,                0.50363,                0.95736,             0.00054918,             0.00054918,             0.00054918
                     77,                0.84004,                0.49592,                0.92994,                0.96412,                0.96546,                0.98559,                0.74938,                0.94283,                0.50276,                0.95979,             0.00054916,             0.00054916,             0.00054916
                     78,                0.83487,                 0.4952,                0.92826,                 0.9673,                0.96372,                0.98586,                0.74942,                0.94036,                0.50353,                0.95886,             0.00054914,             0.00054914,             0.00054914
                     79,                0.83609,                0.49304,                0.92754,                0.96778,                 0.9618,                 0.9854,                0.74794,                 0.9464,                 0.5034,                0.96126,             0.00054912,             0.00054912,             0.00054912
                     80,                0.83741,                0.49503,                0.92859,                0.96484,                0.96682,                0.98538,                0.74914,                0.94457,                0.50224,                 0.9593,             0.00054909,             0.00054909,             0.00054909
                     81,                0.83454,                0.49404,                0.93007,                0.96589,                0.96533,                0.98507,                0.74752,                0.94783,                0.50327,                0.96181,             0.00054907,             0.00054907,             0.00054907
                     82,                0.83695,                0.49444,                0.92583,                0.96504,                0.96516,                0.98562,                 0.7505,                0.93851,                0.50143,                 0.9557,             0.00054905,             0.00054905,             0.00054905
                     83,                 0.8355,                0.49423,                0.92501,                0.96739,                0.96228,                0.98498,                0.74991,                0.93988,                0.50178,                0.95584,             0.00054902,             0.00054902,             0.00054902
                     84,                0.83462,                0.49409,                0.92623,                 0.9645,                0.96591,                0.98504,                0.74834,                0.94674,                0.50306,                 0.9596,               0.000549,               0.000549,               0.000549
                     85,                0.83339,                0.49268,                0.92871,                0.96332,                0.96597,                0.98469,                0.74843,                0.94631,                0.50435,                 0.9612,             0.00054897,             0.00054897,             0.00054897
                     86,                0.83221,                0.49141,                0.92571,                0.96689,                0.96217,                0.98511,                 0.7502,                0.93971,                 0.5009,                0.95865,             0.00054895,             0.00054895,             0.00054895
                     87,                 0.8329,                0.49235,                0.92672,                0.96571,                 0.9649,                0.98537,                0.75086,                0.93832,                 0.5003,                0.95883,             0.00054892,             0.00054892,             0.00054892
                     88,                0.83118,                0.49334,                  0.927,                0.96554,                0.96567,                0.98526,                0.74947,                 0.9414,                0.50153,                0.96046,              0.0005489,              0.0005489,              0.0005489
                     89,                0.82903,                0.49053,                0.92532,                 0.9656,                0.96487,                0.98555,                 0.7479,                0.94626,                0.50313,                0.96261,             0.00054887,             0.00054887,             0.00054887
                     90,                0.83369,                0.49195,                0.92724,                0.96554,                0.96416,                0.98534,                0.74848,                0.94285,                0.50275,                0.96144,             0.00054884,             0.00054884,             0.00054884
                     91,                0.82823,                0.49098,                0.92767,                0.96911,                0.96039,                0.98498,                0.74911,                0.93984,                0.50277,                0.95981,             0.00054882,             0.00054882,             0.00054882
                     92,                0.83046,                0.49118,                0.92607,                0.96982,                 0.9608,                0.98465,                0.74872,                0.94139,                0.50229,                0.96076,             0.00054879,             0.00054879,             0.00054879
                     93,                0.83009,                0.49161,                0.92692,                0.96636,                0.96284,                0.98473,                0.74964,                0.93666,                0.50105,                0.95937,             0.00054876,             0.00054876,             0.00054876
                     94,                0.83039,                0.49187,                 0.9226,                 0.9661,                0.96452,                0.98475,                0.74988,                0.93806,                0.50047,                0.95893,             0.00054874,             0.00054874,             0.00054874
                     95,                0.82796,                0.48943,                0.92347,                0.96317,                0.96709,                0.98484,                0.74858,                0.94257,                0.50224,                0.96122,             0.00054871,             0.00054871,             0.00054871
                     96,                0.82593,                0.48796,                0.91999,                0.96207,                0.96848,                0.98496,                0.74852,                0.94428,                0.50235,                0.96153,             0.00054868,             0.00054868,             0.00054868
                     97,                 0.8288,                0.48956,                0.92378,                0.96244,                0.96638,                0.98507,                0.74827,                 0.9479,                0.50333,                0.96356,             0.00054865,             0.00054865,             0.00054865
                     98,                 0.8272,                0.48978,                0.92406,                0.96628,                0.96432,                0.98556,                0.75075,                0.94033,                0.50102,                0.96027,             0.00054863,             0.00054863,             0.00054863
                     99,                0.82598,                0.48819,                0.92241,                0.96811,                0.96494,                0.98555,                0.75054,                0.94135,                0.50143,                0.96086,              0.0005486,              0.0005486,              0.0005486
                    100,                0.82418,                0.48798,                0.91835,                0.96422,                0.96716,                0.98542,                0.75065,                0.93838,                0.50102,                  0.959,             0.00054857,             0.00054857,             0.00054857
                    101,                0.82592,                0.48838,                 0.9231,                0.96463,                0.96767,                0.98561,                0.74957,                0.94126,                0.50179,                 0.9603,             0.00054854,             0.00054854,             0.00054854
                    102,                0.82909,                0.49012,                0.92528,                0.96457,                0.96595,                0.98472,                0.74973,                0.94108,                0.50165,                0.96025,             0.00054851,             0.00054851,             0.00054851
                    103,                0.82288,                0.48737,                0.92181,                0.96598,                0.96307,                0.98465,                0.74999,                0.94344,                0.50244,                0.96139,             0.00054848,             0.00054848,             0.00054848
                    104,                0.82342,                0.48804,                 0.9224,                0.96094,                0.96689,                0.98461,                0.74901,                0.94278,                 0.5019,                0.96152,             0.00054845,             0.00054845,             0.00054845
                    105,                0.82244,                0.48904,                0.91883,                0.96455,                0.96379,                0.98461,                0.74962,                0.94134,                0.50196,                0.96083,             0.00054842,             0.00054842,             0.00054842
