                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 1.3035,                 1.0657,                 1.1938,                  0.886,                0.79341,                0.85774,                0.50993,                 1.3397,                0.99376,                 1.1235,               0.000943,               0.000943,               0.000943
                    113,                 1.3016,                 1.0652,                 1.1943,                0.87827,                0.80135,                0.85847,                0.51078,                 1.3356,                0.99708,                 1.1231,             0.00094287,             0.00094287,             0.00094287
                    114,                 1.3016,                 1.0655,                 1.1893,                0.87518,                0.80008,                0.85962,                0.51112,                 1.3383,                0.99456,                 1.1239,             0.00094274,             0.00094274,             0.00094274
                    115,                 1.2998,                 1.0609,                 1.1887,                0.87723,                0.80342,                0.86167,                0.51035,                 1.3408,                0.99164,                 1.1243,             0.00094261,             0.00094261,             0.00094261
                    116,                 1.2925,                  1.056,                 1.1857,                0.88347,                0.80046,                0.86258,                0.51261,                 1.3373,                0.99125,                 1.1227,             0.00094248,             0.00094248,             0.00094248
                    117,                 1.2943,                 1.0558,                 1.1869,                0.87602,                0.80253,                0.86223,                0.51184,                 1.3414,                0.99073,                 1.1245,             0.00094235,             0.00094235,             0.00094235
                    118,                 1.2957,                 1.0542,                  1.189,                 0.8801,                0.80024,                0.86184,                0.51116,                 1.3437,                0.99221,                 1.1252,             0.00094222,             0.00094222,             0.00094222
                    119,                 1.2967,                 1.0532,                 1.1896,                0.88828,                0.79759,                0.86117,                0.51218,                  1.336,                0.98833,                 1.1222,             0.00094208,             0.00094208,             0.00094208
                    120,                 1.2909,                 1.0498,                 1.1815,                0.89107,                0.79439,                0.86118,                0.51069,                 1.3348,                0.98673,                 1.1215,             0.00094195,             0.00094195,             0.00094195
                    121,                 1.2912,                 1.0487,                 1.1863,                0.88891,                0.79205,                0.86138,                0.51216,                 1.3344,                0.98499,                 1.1209,             0.00094181,             0.00094181,             0.00094181
                    122,                 1.2869,                 1.0439,                 1.1809,                0.89099,                0.79305,                0.86337,                0.51322,                 1.3341,                0.98328,                 1.1204,             0.00094167,             0.00094167,             0.00094167
                    123,                 1.2835,                 1.0372,                 1.1785,                0.88213,                0.79656,                0.86239,                0.51251,                 1.3384,                0.98211,                 1.1223,             0.00094153,             0.00094153,             0.00094153
                    124,                 1.2875,                 1.0429,                  1.179,                0.88381,                0.79955,                0.86322,                0.51303,                 1.3368,                 0.9802,                 1.1206,             0.00094139,             0.00094139,             0.00094139
                    125,                 1.2797,                 1.0412,                 1.1789,                0.88234,                0.79757,                0.86354,                0.51475,                 1.3338,                0.97721,                  1.119,             0.00094125,             0.00094125,             0.00094125
                    126,                 1.2852,                 1.0419,                 1.1821,                0.88093,                0.80062,                0.86426,                 0.5146,                 1.3343,                0.97437,                 1.1193,             0.00094111,             0.00094111,             0.00094111
                    127,                 1.2856,                 1.0401,                 1.1805,                0.88759,                0.79648,                0.86414,                0.51433,                 1.3324,                0.97107,                 1.1186,             0.00094096,             0.00094096,             0.00094096
                    128,                 1.2762,                 1.0302,                 1.1756,                0.87917,                0.79955,                0.86565,                0.51671,                 1.3256,                0.96978,                 1.1161,             0.00094082,             0.00094082,             0.00094082
                    129,                 1.2824,                 1.0334,                 1.1769,                0.88709,                0.80142,                0.86598,                0.51596,                 1.3278,                0.96963,                  1.116,             0.00094067,             0.00094067,             0.00094067
                    130,                 1.2784,                 1.0338,                 1.1789,                0.88175,                0.80335,                0.86599,                0.51856,                 1.3185,                0.96594,                 1.1121,             0.00094053,             0.00094053,             0.00094053
                    131,                 1.2744,                 1.0299,                 1.1771,                0.88551,                0.80512,                0.86619,                0.51998,                 1.3182,                0.96369,                 1.1123,             0.00094038,             0.00094038,             0.00094038
                    132,                 1.2753,                 1.0254,                 1.1784,                0.88373,                0.80317,                0.86709,                 0.5206,                 1.3169,                0.96218,                 1.1118,             0.00094023,             0.00094023,             0.00094023
                    133,                 1.2742,                 1.0203,                 1.1708,                0.89033,                0.80138,                0.86752,                0.52074,                 1.3144,                0.96206,                 1.1109,             0.00094008,             0.00094008,             0.00094008
