                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.95999,                 0.6146,                0.83542,                0.93912,                0.89097,                0.94482,                0.65014,                 1.0896,                0.66011,                 0.8589,             0.00041532,             0.00041532,             0.00041532
                     93,                0.95821,                0.61292,                0.83515,                0.93808,                0.88926,                0.94456,                0.65026,                 1.0881,                0.65824,                0.85879,             0.00041457,             0.00041457,             0.00041457
                     94,                 0.9597,                0.61527,                0.83551,                0.94022,                0.88863,                0.94488,                0.65046,                 1.0873,                0.65761,                0.85913,             0.00041381,             0.00041381,             0.00041381
                     95,                 0.9575,                0.61232,                 0.8359,                0.94003,                0.88876,                0.94453,                0.64942,                 1.0907,                0.65883,                0.85996,             0.00041304,             0.00041304,             0.00041304
                     96,                0.95884,                0.61386,                0.83631,                0.93989,                0.89034,                0.94444,                0.64962,                 1.0903,                0.65961,                0.85989,             0.00041227,             0.00041227,             0.00041227
                     97,                0.95877,                0.61348,                 0.8353,                0.94208,                 0.8879,                0.94466,                0.65003,                  1.091,                0.65995,                0.85987,             0.00041148,             0.00041148,             0.00041148
                     98,                0.95764,                0.61222,                0.83401,                 0.9403,                0.88821,                0.94523,                0.65029,                   1.09,                0.65919,                0.85942,             0.00041069,             0.00041069,             0.00041069
                     99,                0.95491,                0.61153,                 0.8343,                0.93877,                0.89063,                0.94501,                0.64964,                 1.0921,                 0.6605,                0.86001,             0.00040989,             0.00040989,             0.00040989
                    100,                0.95759,                 0.6114,                0.83504,                0.94077,                 0.8891,                0.94489,                0.64993,                 1.0892,                0.65842,                0.85908,             0.00040909,             0.00040909,             0.00040909
                    101,                0.95579,                 0.6118,                0.83486,                0.94233,                0.88864,                0.94503,                 0.6497,                 1.0883,                0.65802,                 0.8588,             0.00040828,             0.00040828,             0.00040828
                    102,                0.95267,                   0.61,                0.83382,                0.94376,                0.88784,                0.94469,                0.65003,                 1.0879,                0.65734,                0.85869,             0.00040746,             0.00040746,             0.00040746
                    103,                0.94979,                0.60571,                0.83385,                0.94327,                0.88919,                0.94513,                0.65056,                 1.0871,                0.65742,                 0.8583,             0.00040663,             0.00040663,             0.00040663
                    104,                0.95529,                 0.6117,                0.83347,                0.94427,                0.88783,                 0.9452,                 0.6508,                 1.0875,                0.65772,                0.85839,              0.0004058,              0.0004058,              0.0004058
                    105,                0.94796,                0.60647,                0.83294,                0.94252,                0.88954,                 0.9452,                0.64998,                 1.0891,                0.65795,                0.85884,             0.00040496,             0.00040496,             0.00040496
                    106,                0.95593,                0.61142,                0.83416,                0.94352,                0.88946,                0.94543,                0.65055,                 1.0885,                0.65766,                 0.8587,             0.00040411,             0.00040411,             0.00040411
                    107,                0.94784,                0.60556,                0.83238,                0.94223,                0.89155,                0.94565,                0.65179,                 1.0875,                0.65778,                 0.8583,             0.00040326,             0.00040326,             0.00040326
                    108,                0.94872,                0.60885,                0.83133,                0.94256,                0.89057,                0.94615,                0.65108,                 1.0866,                0.65682,                  0.858,              0.0004024,              0.0004024,              0.0004024
                    109,                 0.9492,                0.60851,                0.83191,                0.94259,                0.89244,                 0.9465,                0.65157,                 1.0861,                0.65637,                0.85781,             0.00040153,             0.00040153,             0.00040153
                    110,                 0.9488,                0.60894,                  0.833,                0.94337,                0.89241,                0.94618,                0.65191,                 1.0859,                0.65561,                0.85778,             0.00040065,             0.00040065,             0.00040065
                    111,                0.94782,                0.60705,                0.83106,                0.94524,                0.89274,                0.94616,                0.65288,                 1.0838,                0.65453,                0.85734,             0.00039977,             0.00039977,             0.00039977
                    112,                0.94615,                0.60521,                0.83228,                0.94565,                0.89124,                0.94593,                0.65301,                 1.0852,                0.65488,                0.85792,             0.00039888,             0.00039888,             0.00039888
                    113,                0.94374,                0.60286,                0.83102,                0.94766,                0.89096,                0.94589,                0.65247,                 1.0839,                0.65466,                0.85768,             0.00039799,             0.00039799,             0.00039799
                    114,                0.94659,                 0.6052,                0.83252,                0.94574,                0.89228,                0.94599,                0.65372,                 1.0823,                0.65422,                0.85712,             0.00039708,             0.00039708,             0.00039708
                    115,                0.94491,                0.60561,                0.83088,                0.94359,                0.89345,                 0.9458,                0.65359,                 1.0812,                0.65366,                0.85668,             0.00039618,             0.00039618,             0.00039618
                    116,                0.94917,                0.60554,                0.83176,                0.94312,                0.89385,                0.94582,                0.65299,                 1.0827,                0.65419,                0.85712,             0.00039526,             0.00039526,             0.00039526
                    117,                 0.9474,                0.60739,                 0.8317,                0.94253,                0.89335,                0.94543,                0.65254,                  1.083,                0.65529,                0.85737,             0.00039434,             0.00039434,             0.00039434
                    118,                0.94121,                0.60168,                0.83193,                0.94395,                0.89372,                0.94641,                0.65328,                  1.082,                0.65449,                0.85717,             0.00039341,             0.00039341,             0.00039341
                    119,                0.94304,                0.60349,                 0.8304,                0.94313,                0.89303,                0.94571,                0.65265,                 1.0809,                0.65399,                0.85697,             0.00039247,             0.00039247,             0.00039247
