                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.2613,                 0.9527,                 1.2347,                0.89613,                0.81733,                0.87702,                0.51883,                 1.3651,                0.91634,                 1.2369,              0.0019449,              0.0019449,              0.0019449
                    118,                  1.255,                0.94971,                 1.2274,                0.89612,                0.81473,                0.87713,                0.52166,                 1.3575,                0.91328,                 1.2328,              0.0019448,              0.0019448,              0.0019448
                    119,                 1.2604,                0.95217,                 1.2345,                0.89314,                0.82051,                0.87887,                 0.5238,                 1.3544,                0.90858,                 1.2305,              0.0019447,              0.0019447,              0.0019447
                    120,                 1.2571,                0.94522,                 1.2286,                0.89201,                0.82137,                0.87925,                0.52487,                 1.3524,                0.90889,                   1.23,              0.0019446,              0.0019446,              0.0019446
                    121,                 1.2601,                0.94903,                 1.2355,                0.89314,                0.81881,                0.87787,                0.52303,                 1.3553,                0.90809,                 1.2312,              0.0019445,              0.0019445,              0.0019445
                    122,                 1.2562,                0.94356,                 1.2248,                0.89511,                 0.8183,                0.87796,                0.52381,                 1.3551,                0.90733,                 1.2317,              0.0019444,              0.0019444,              0.0019444
                    123,                 1.2541,                 0.9457,                 1.2233,                 0.8926,                0.82012,                0.87782,                0.52478,                 1.3523,                0.90637,                 1.2294,              0.0019443,              0.0019443,              0.0019443
                    124,                 1.2537,                0.94338,                 1.2233,                 0.8936,                0.81959,                0.87861,                0.52631,                 1.3458,                0.90314,                 1.2261,              0.0019442,              0.0019442,              0.0019442
                    125,                 1.2517,                0.93837,                 1.2268,                0.89538,                0.81925,                0.87911,                0.52674,                  1.348,                0.90423,                 1.2274,              0.0019441,              0.0019441,              0.0019441
                    126,                 1.2517,                0.93986,                 1.2264,                0.88989,                 0.8246,                0.87967,                0.52837,                 1.3482,                0.90302,                  1.228,               0.001944,               0.001944,               0.001944
                    127,                 1.2507,                0.93757,                 1.2259,                0.89914,                0.81592,                0.88117,                0.52968,                 1.3461,                0.90138,                 1.2264,              0.0019439,              0.0019439,              0.0019439
                    128,                 1.2475,                0.93371,                 1.2213,                0.89202,                0.81899,                0.88037,                0.52697,                 1.3509,                0.90223,                 1.2284,              0.0019438,              0.0019438,              0.0019438
                    129,                 1.2458,                0.93042,                 1.2209,                 0.8895,                0.81992,                 0.8805,                0.52622,                 1.3505,                0.90072,                 1.2281,              0.0019437,              0.0019437,              0.0019437
                    130,                 1.2451,                0.93355,                 1.2228,                0.88672,                0.82184,                0.88066,                0.52701,                 1.3464,                0.90087,                 1.2263,              0.0019436,              0.0019436,              0.0019436
                    131,                 1.2468,                0.93268,                 1.2236,                0.89455,                0.81778,                0.88065,                0.52739,                 1.3452,                0.89976,                 1.2259,              0.0019435,              0.0019435,              0.0019435
                    132,                 1.2442,                0.92971,                 1.2216,                0.89266,                0.82219,                0.88094,                 0.5274,                  1.344,                0.89634,                 1.2245,              0.0019434,              0.0019434,              0.0019434
                    133,                 1.2441,                0.92688,                 1.2203,                0.89387,                  0.817,                0.87972,                0.52732,                 1.3448,                0.89525,                 1.2242,              0.0019433,              0.0019433,              0.0019433
