                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.99174,                0.78931,                 1.0195,                0.94953,                0.88831,                0.94521,                0.64918,                 1.0467,                0.77587,                 1.0031,              0.0004482,              0.0004482,              0.0004482
                     84,                0.98997,                0.78868,                 1.0168,                0.94643,                0.88785,                0.94447,                0.64962,                 1.0488,                0.77949,                 1.0039,             0.00044815,             0.00044815,             0.00044815
                     85,                0.98991,                  0.789,                 1.0174,                0.94461,                0.89435,                0.94577,                0.64919,                  1.051,                0.77746,                 1.0045,             0.00044811,             0.00044811,             0.00044811
                     86,                0.98774,                0.78561,                 1.0155,                 0.9615,                0.88267,                0.94566,                0.65003,                 1.0454,                0.77498,                 1.0028,             0.00044806,             0.00044806,             0.00044806
                     87,                0.99232,                0.79049,                 1.0166,                0.95702,                0.88714,                0.94547,                0.64869,                 1.0501,                0.77779,                 1.0048,             0.00044802,             0.00044802,             0.00044802
                     88,                0.98797,                0.78922,                 1.0171,                0.95646,                0.88325,                0.94482,                0.64992,                 1.0469,                0.78008,                 1.0036,             0.00044797,             0.00044797,             0.00044797
                     89,                0.98772,                0.78778,                  1.015,                0.95502,                0.88104,                0.94522,                0.64881,                 1.0486,                0.77838,                 1.0029,             0.00044792,             0.00044792,             0.00044792
                     90,                0.99164,                0.79238,                 1.0141,                0.95225,                0.88854,                0.94595,                0.64926,                  1.051,                0.77947,                 1.0046,             0.00044788,             0.00044788,             0.00044788
                     91,                0.98859,                0.78917,                 1.0174,                0.95486,                0.88462,                0.94532,                0.64782,                 1.0511,                0.77901,                 1.0045,             0.00044783,             0.00044783,             0.00044783
                     92,                   0.99,                0.78844,                 1.0145,                0.95403,                0.88359,                0.94579,                 0.6498,                 1.0438,                0.77759,                 1.0022,             0.00044778,             0.00044778,             0.00044778
                     93,                0.98905,                0.78916,                 1.0139,                0.95219,                0.88431,                0.94475,                0.64916,                 1.0472,                0.77687,                 1.0025,             0.00044773,             0.00044773,             0.00044773
