                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                 1.2804,                 1.1274,                 1.6101,                0.88654,                0.81865,                0.88343,                0.53363,                 1.3417,                 1.0535,                 1.5986,             0.00074385,             0.00074385,             0.00074385
                    119,                 1.2776,                 1.1255,                 1.6057,                0.87866,                0.82422,                0.88307,                0.53334,                 1.3425,                 1.0516,                 1.5997,             0.00074375,             0.00074375,             0.00074375
                    120,                 1.2808,                 1.1225,                 1.6066,                0.87823,                 0.8284,                0.88584,                0.53287,                 1.3456,                 1.0493,                 1.6018,             0.00074364,             0.00074364,             0.00074364
                    121,                 1.2778,                 1.1241,                 1.6007,                0.88064,                0.82483,                0.88587,                0.53059,                 1.3488,                 1.0503,                 1.6049,             0.00074353,             0.00074353,             0.00074353
                    122,                 1.2783,                 1.1179,                 1.6015,                0.87928,                0.82694,                 0.8855,                0.53224,                 1.3458,                  1.046,                 1.6024,             0.00074342,             0.00074342,             0.00074342
                    123,                 1.2707,                 1.1162,                 1.5963,                0.88162,                0.82672,                0.88639,                0.53577,                 1.3398,                 1.0413,                 1.5975,             0.00074331,             0.00074331,             0.00074331
                    124,                 1.2701,                 1.1175,                 1.5987,                0.88472,                0.82519,                0.88549,                0.53335,                 1.3436,                 1.0415,                    1.6,              0.0007432,              0.0007432,              0.0007432
                    125,                 1.2761,                 1.1182,                 1.5971,                0.87456,                0.83008,                0.88607,                0.53702,                 1.3336,                 1.0371,                 1.5938,             0.00074309,             0.00074309,             0.00074309
                    126,                 1.2682,                 1.1105,                 1.5971,                0.87303,                0.83463,                0.88657,                0.53947,                 1.3307,                 1.0372,                  1.593,             0.00074298,             0.00074298,             0.00074298
                    127,                 1.2702,                 1.1101,                 1.5966,                0.88798,                0.82666,                0.88764,                0.53891,                 1.3332,                 1.0355,                 1.5928,             0.00074287,             0.00074287,             0.00074287
                    128,                 1.2687,                 1.1061,                 1.5981,                0.88006,                0.83148,                0.88677,                0.53767,                  1.336,                 1.0345,                 1.5932,             0.00074275,             0.00074275,             0.00074275
                    129,                 1.2643,                 1.1035,                 1.5917,                0.88297,                0.83027,                  0.887,                0.53887,                 1.3317,                 1.0331,                 1.5914,             0.00074264,             0.00074264,             0.00074264
                    130,                 1.2622,                 1.1037,                 1.5888,                0.88844,                0.82731,                0.88744,                0.54039,                 1.3265,                  1.033,                  1.589,             0.00074252,             0.00074252,             0.00074252
                    131,                 1.2637,                  1.109,                 1.5892,                0.87631,                0.83723,                0.88783,                 0.5389,                 1.3296,                 1.0321,                 1.5903,              0.0007424,              0.0007424,              0.0007424
                    132,                 1.2628,                 1.0993,                 1.5881,                0.88156,                  0.834,                0.88744,                0.54027,                  1.326,                 1.0312,                  1.588,             0.00074229,             0.00074229,             0.00074229
                    133,                 1.2598,                 1.0912,                  1.585,                0.88166,                0.83406,                 0.8878,                0.54205,                 1.3225,                 1.0274,                  1.585,             0.00074217,             0.00074217,             0.00074217
